Ticker,Pair Ticker,Mape Value,MAPE_Diff,Pair Mape
ON,INTU,2.5683448768622257,0.14262887046260753,2.425716006399618
TEL,AVGO,2.173030530303121,0.25289361679860356,2.4259241471017248
TDY,TXN,1.9285592249609154,0.4979721081502879,2.4265313331112033
PTC,TXN,1.5641341556798805,0.8632315720243431,2.4273657277042235
JNPR,ON,2.8448980236794497,0.41750964596576523,2.4273883777136844
MCHP,PANW,2.4409641619121225,0.010482518534717933,2.4304816433774046
TXN,HPQ,3.585529555269941,1.1546147166040899,2.430914838665851
INTC,ROP,10.603815942928815,8.172633300436452,2.431182642492363
TEL,ACN,2.173030530303121,0.25852405150944735,2.4315545818125686
KEYS,MCHP,2.576695208754098,0.14484139390565387,2.431853814848444
NXPI,JBL,2.714324428404252,0.28103316310378057,2.4332912653004715
MSI,CSCO,2.5578823667382116,0.12434724184039059,2.433535124897821
TRMB,CDW,3.7158311433298037,1.281241019708225,2.434590123621579
MCHP,HPE,2.4409641619121225,0.006200281465363222,2.4347638804467593
ENPH,TEL,7.447449492364927,5.012109443472157,2.43534004889277
SNPS,CDW,2.092444045885829,0.34312802754166194,2.435572073427491
GEN,NTAP,5.8771104142912725,3.4398257572311963,2.437284657060076
NOW,ON,2.797180042416524,0.3577210024445727,2.4394590399719513
JBL,FFIV,1.8143173922707578,0.6254518057225977,2.4397691979933556
FSLR,NVDA,2.7552572761676277,0.31519136623945876,2.440065909928169
AMAT,KLAC,2.489585993914365,0.04892008853106233,2.4406659053833026
NOW,LRCX,2.797180042416524,0.35422914579528797,2.442950896621236
FICO,FTNT,1.9505316636986891,0.4926466451221523,2.4431783088208414
FICO,INTU,1.9505316636986891,0.4926911158483982,2.4432227795470873
CSCO,IBM,2.759847509248003,0.3152409116406414,2.4446065976073617
AAPL,TXN,1.4409123203580902,1.0047358059049438,2.445648126263034
ADI,NXPI,2.343397302791083,0.10227958807967452,2.4456768908707573
ON,FTNT,2.5683448768622257,0.12258376724644515,2.4457611096157805
FTNT,IBM,2.45875407324991,0.012935657427477487,2.4458184158224325
JNPR,HPE,2.8448980236794497,0.3989710173172787,2.445927006362171
PTC,NXPI,1.5641341556798805,0.88239449219611,2.4465286478759904
APH,IBM,1.995950905165686,0.45077997537813275,2.446730880543819
MCHP,HPQ,2.4409641619121225,0.005788939941337112,2.4467531018534596
QCOM,CSCO,2.879957102643751,0.4327896442112875,2.4471674584324634
INTC,SNPS,10.603815942928815,8.155635893324234,2.4481800496045816
HPQ,ON,2.129533095192412,0.31938324532032025,2.4489163405127323
CSCO,AVGO,2.759847509248003,0.31049934100285803,2.449348168245145
ON,PANW,2.5683448768622257,0.11843825114832152,2.449906625713904
MPWR,PANW,3.380903050735077,0.930022778493361,2.450880272241716
AAPL,MCHP,1.4409123203580902,1.0109707733924251,2.4518830937505154
KEYS,ON,2.576695208754098,0.12323406570303685,2.453461143051061
HPQ,TXN,2.129533095192412,0.32627511744603055,2.4558082126384426
AMAT,PANW,2.489585993914365,0.033683361820288305,2.4559026320940767
AAPL,HPE,1.4409123203580902,1.0150326235274552,2.4559449438855454
ANET,CSCO,3.05937788558553,0.6014413627951294,2.4579365227904004
JBL,TXN,1.8143173922707578,0.644204876813695,2.458522269084453
QCOM,MSFT,2.879957102643751,0.4207318694458717,2.4592252331978792
AAPL,NVDA,1.4409123203580902,1.0191715161877273,2.4600838365458175
MCHP,NVDA,2.4409641619121225,0.019138942032817408,2.46010310394494
CDNS,KLAC,1.9784859134689878,0.48184305866669885,2.4603289721356867
INTU,AAPL,5.226726626453653,2.7632938335762436,2.463432792877409
CSCO,ACN,2.759847509248003,0.29585304016231984,2.463994469085683
CDW,CSCO,1.9741935302225542,0.4908769777338,2.465070507956354
JBL,ON,1.8143173922707578,0.6511068034048682,2.465424195675626
STX,PTC,3.8927785927274203,1.4270028446112732,2.465775748116147
CDW,KLAC,1.9741935302225542,0.49574465335370266,2.469938183576257
NXPI,ORCL,2.714324428404252,0.24400528317392745,2.4703191452303246
FTNT,FICO,2.45875407324991,0.011932795916534289,2.4706868691664443
ANET,FTNT,3.05937788558553,0.5882509299291434,2.4711269556563864
NOW,MCHP,2.797180042416524,0.32593579452380794,2.471244247892716
AVGO,FICO,3.0258176809378923,0.5539377838245767,2.4718798971133156
KEYS,HPE,2.576695208754098,0.10430444695127239,2.4723907618028256
HPQ,LRCX,2.129533095192412,0.3437390804063014,2.4732721755987135
KLAC,GLW,3.139092882517129,0.6649733006551322,2.4741195818619968
HPE,INTU,2.706802757293325,0.23255760861160324,2.474245148681722
MSFT,NVDA,2.0662763518381646,0.4089292461983334,2.475205598036498
JNPR,MCHP,2.8448980236794497,0.36947537791701146,2.475422645762438
FICO,AMAT,1.9505316636986891,0.5271386658613184,2.4776703295600075
STX,SNPS,3.8927785927274203,1.414919711154531,2.4778588815728892
MSFT,TXN,2.0662763518381646,0.411878218609258,2.4781545704474226
ACN,LRCX,1.9468629142206837,0.5318242108553493,2.478687125076033
HPE,NXPI,2.706802757293325,0.2271933034831206,2.4796094538102045
NTAP,LRCX,2.0881222027625936,0.392893749658215,2.4810159524208086
GEN,JNPR,5.8771104142912725,3.396026378720833,2.4810840355704395
HPE,PANW,2.706802757293325,0.22556821794874438,2.4812345393445807
GLW,CDW,3.0980904176886708,0.6166571477311988,2.481433269957472
JBL,JNPR,1.8143173922707578,0.6672246443278513,2.481542036598609
SNPS,MSFT,2.092444045885829,0.3892047474670375,2.4816487933528664
ACN,ON,1.9468629142206837,0.5349678225213081,2.481830736741992
FTNT,JBL,2.45875407324991,0.023291545086685073,2.482045618336595
TER,GLW,2.888012907444673,0.40495369893980326,2.4830592085048697
ANET,INTU,3.05937788558553,0.576295818877961,2.483082066707569
ON,AMAT,2.5683448768622257,0.08525748270766798,2.4830873941545577
NXPI,NTAP,2.714324428404252,0.2306751685619166,2.4836492598423354
CDNS,AMAT,1.9784859134689878,0.5053024990468551,2.483788412515843
NXPI,HPQ,2.714324428404252,0.23034179715682201,2.48398263124743
TDY,ON,1.9285592249609154,0.5554994980965702,2.4840587230574855
MSFT,NXPI,2.0662763518381646,0.4180547538578625,2.484331105696027
ON,KLAC,2.5683448768622257,0.08368655113308643,2.4846583257291392
TDY,MCHP,1.9285592249609154,0.5563827985780059,2.4849420235389212
IBM,JNPR,1.6738788607153636,0.8114857570959244,2.485364617811288
NTAP,ON,2.0881222027625936,0.3978433038791538,2.4859655066417474
KEYS,ANET,2.576695208754098,0.090317624170968,2.48637758458313
CSCO,NTAP,2.759847509248003,0.273226420884654,2.486621088363349
FTNT,ADI,2.45875407324991,0.028340884999491056,2.487094958249401
TXN,IT,3.585529555269941,1.0980365354959756,2.4874930197739653
JNPR,TXN,2.8448980236794497,0.3572677240055291,2.4876302996739206
MCHP,TXN,2.4409641619121225,0.04667349218769923,2.4876376540998217
HPQ,MCHP,2.129533095192412,0.35858731282586254,2.4881204080182746
GEN,CDW,5.8771104142912725,3.3871730027933875,2.489937411497885
ACN,TXN,1.9468629142206837,0.5442143457611184,2.491077259981802
CDW,ON,1.9741935302225542,0.5170787717860723,2.4912723020086265
NTAP,MCHP,2.0881222027625936,0.40482722568560536,2.492949428448199
FICO,KLAC,1.9505316636986891,0.5424818464820791,2.493013510180768
MCHP,AVGO,2.4409641619121225,0.05206072091922875,2.4930248828313513
TDY,HPE,1.9285592249609154,0.5662401009029774,2.4947993258638927
CDW,HPE,1.9741935302225542,0.521471874534088,2.4956654047566422
AMAT,ORCL,2.489585993914365,0.006299680071532698,2.4958856739858977
APH,AVGO,1.995950905165686,0.5012141329698996,2.4971650381355857
KEYS,JNPR,2.576695208754098,0.07861252901119542,2.4980826797429025
JBL,NXPI,1.8143173922707578,0.6854846039747418,2.4998019962454996
MPWR,INTU,3.380903050735077,0.8801772453480043,2.5007258053870727
PTC,ANET,1.5641341556798805,0.9369451152906232,2.5010792709705036
AKAM,TEL,6.020539805294995,3.519295960654478,2.5012438446405176
CDW,NXPI,1.9741935302225542,0.5273844031386654,2.5015779333612196
JBL,ANET,1.8143173922707578,0.6880119551216286,2.5023293473923864
INTC,PTC,10.603815942928815,8.10138194897979,2.502433993949024
MPWR,GLW,3.380903050735077,0.8783278945656972,2.50257515616938
ON,ADI,2.5683448768622257,0.06569525758558159,2.502649619276644
GLW,CDNS,3.0980904176886708,0.5950089208090015,2.5030814968796693
CSCO,HPQ,2.759847509248003,0.2557668673017437,2.5040806419462593
CDW,PANW,1.9741935302225542,0.5330351457997862,2.5072286760223403
STX,APH,3.8927785927274203,1.3851272544647575,2.507651338262663
TXN,ACN,3.585529555269941,1.0729754632759452,2.5125540919939957
FICO,PANW,1.9505316636986891,0.5632699984872902,2.5138016621859793
ON,TXN,2.5683448768622257,0.0537747798681214,2.5145700969941043
PTC,KEYS,1.5641341556798805,0.9508702063940528,2.5150043620739333
GLW,SNPS,3.0980904176886708,0.5823929210635095,2.5156974966251613
FTNT,TXN,2.45875407324991,0.05883768467669315,2.517591757926603
ANET,KLAC,3.05937788558553,0.5407103520953553,2.5186675334901745
TDY,ANET,1.9285592249609154,0.5906222317029528,2.519181456663868
JBL,CTSH,1.8143173922707578,0.7069145159911912,2.521231908261949
ACN,MCHP,1.9468629142206837,0.5746291775711672,2.521492091791851
CDNS,FTNT,1.9784859134689878,0.5432001917328815,2.5216861052018693
ENPH,IBM,7.447449492364927,4.924293654268007,2.5231558380969203
APH,ACN,1.995950905165686,0.5279685822221305,2.5239194873878166
FSLR,LRCX,2.7552572761676277,0.2312317001413371,2.5240255760262906
GEN,PANW,5.8771104142912725,3.3521225702204687,2.524987844070804
MSFT,LRCX,2.0662763518381646,0.4594849790292095,2.525761330867374
ADI,LRCX,2.343397302791083,0.18287060665448385,2.5262679094455667
SNPS,PANW,2.092444045885829,0.4341914691308606,2.5266355150166895
STX,IBM,3.8927785927274203,1.3660861676128029,2.5266924251146174
HPE,ON,2.706802757293325,0.18010824296232775,2.5266945143309973
MPWR,NTAP,3.380903050735077,0.8537620896644502,2.527140961070627
FSLR,TXN,2.7552572761676277,0.22590621924213838,2.5293510569254893
NXPI,KLAC,2.714324428404252,0.184286313134435,2.530038115269817
FICO,TXN,1.9505316636986891,0.5810126860795886,2.5315443497782777
GEN,CDNS,5.8771104142912725,3.3435333209797324,2.53357709331154
KLAC,PTC,3.139092882517129,0.6055104883734548,2.533582394143674
MPWR,FTNT,3.380903050735077,0.8463396522019826,2.5345633985330944
PTC,MCHP,1.5641341556798805,0.971352074539378,2.5354862302192585
ADI,ON,2.343397302791083,0.19211092605916535,2.535508228850248
AMAT,KEYS,2.489585993914365,0.046345794210346014,2.535931788124711
ANET,GLW,3.05937788558553,0.5230822345048547,2.536295651080675
PTC,JNPR,1.5641341556798805,0.972342238688116,2.5364763943679964
TEL,JBL,2.173030530303121,0.3637088148051517,2.536739345108273
ANET,AMAT,3.05937788558553,0.5224097950278459,2.536968090557684
INTC,CDNS,10.603815942928815,8.065720751586161,2.5380951913426544
CDNS,INTU,1.9784859134689878,0.5610874470264775,2.5395733604954653
QCOM,FTNT,2.879957102643751,0.34004636197908855,2.5399107406646624
FTNT,ON,2.45875407324991,0.0812940364412551,2.540048109691165
APH,JBL,1.995950905165686,0.5444597175794077,2.5404106227450938
GLW,ACN,3.0980904176886708,0.5572513971686308,2.54083902052004
SNPS,FTNT,2.092444045885829,0.4490085936513184,2.5414526395371473
CDNS,GLW,1.9784859134689878,0.5629862546375406,2.5414721681065284
FSLR,MCHP,2.7552572761676277,0.21322245367363246,2.5420348224939953
GLW,TEL,3.0980904176886708,0.5558249853656925,2.5422654323229783
IBM,NOW,1.6738788607153636,0.8685202822112492,2.542399142926613
FICO,ADI,1.9505316636986891,0.5918980494101351,2.5424297131088243
MSFT,MCHP,2.0662763518381646,0.4774273657092629,2.5437037175474275
TDY,NOW,1.9285592249609154,0.6166290211523087,2.545188246113224
HPE,TXN,2.706802757293325,0.16153731772041136,2.5452654395729137
MPWR,HPQ,3.380903050735077,0.8354857012734804,2.5454173494615966
NVDA,TRMB,9.278195063579165,6.731329839122093,2.546865224457072
LRCX,TRMB,4.4820117951848415,1.9345693151359908,2.5474424800488507
MPWR,CSCO,3.380903050735077,0.8333703227818607,2.5475327279532163
NOW,HPE,2.797180042416524,0.24912111491543376,2.5480589275010903
CDNS,ADI,1.9784859134689878,0.5712586398262369,2.5497445532952248
AKAM,IT,6.020539805294995,3.4660626096167166,2.554477195678279
CDW,MCHP,1.9741935302225542,0.5813893032526354,2.5555828334751896
NOW,ANET,2.797180042416524,0.24089154841602056,2.5562884940005035
ADI,TXN,2.343397302791083,0.2129919412646566,2.5563892440557394
APH,NTAP,1.995950905165686,0.5608694212228786,2.5568203263885647
CDW,AVGO,1.9741935302225542,0.5841779566082341,2.5583714868307883
FTNT,AMAT,2.45875407324991,0.10071176783762326,2.5594658410875333
CDNS,CSCO,1.9784859134689878,0.5818268535867854,2.5603127670557733
CDNS,PANW,1.9784859134689878,0.5823689049107863,2.560854818379774
QCOM,PANW,2.879957102643751,0.3187668368171108,2.56119026582664
AMAT,TXN,2.489585993914365,0.07162697963375919,2.561212973548124
PTC,ON,1.5641341556798805,0.9993173558141655,2.563451511494046
TEL,HPQ,2.173030530303121,0.39266244687685026,2.5656929771799715
AMAT,ADI,2.489585993914365,0.07642445906478335,2.5660104529791483
QCOM,KLAC,2.879957102643751,0.313274004742663,2.566683097901088
AMAT,FFIV,2.489585993914365,0.07715671798805968,2.5667427119024246
AKAM,APH,6.020539805294995,3.453519989212811,2.5670198160821847
ANET,PANW,3.05937788558553,0.4920073976972641,2.5673704878882657
NTAP,JNPR,2.0881222027625936,0.48002703455051954,2.568149237313113
GEN,TXN,5.8771104142912725,3.308726274123953,2.5683841401673195
FTNT,KLAC,2.45875407324991,0.11038547080314531,2.5691395440530553
JBL,MCHP,1.8143173922707578,0.7557023828294327,2.5700197751001905
NTAP,ANET,2.0881222027625936,0.48258790484696323,2.570710107609557
KEYS,FSLR,2.576695208754098,0.0045736335079986645,2.5721215752460993
HPQ,HPE,2.129533095192412,0.4430046707210482,2.5725377659134603
TDY,JNPR,1.9285592249609154,0.6446879156427754,2.5732471406036908
ENPH,FICO,7.447449492364927,4.8736778951666375,2.5737715971982897
HPE,NVDA,2.706802757293325,0.1320323261874976,2.5747704311058275
ANET,ADI,3.05937788558553,0.48442090129444315,2.5749569842910867
SNPS,TXN,2.092444045885829,0.48420569230709853,2.5766497381929274
NTAP,HPE,2.0881222027625936,0.4892300214929479,2.5773522242555416
MSFT,ON,2.0662763518381646,0.5112621672209161,2.5775385190590807
TEL,NTAP,2.173030530303121,0.40460304399023084,2.577633574293352
STX,TDY,3.8927785927274203,1.3150816396137475,2.577696953113673
AKAM,MSI,6.020539805294995,3.4407906739902425,2.579749131304753
SNPS,FFIV,2.092444045885829,0.488166460162788,2.580610506048617
AMAT,LRCX,2.489585993914365,0.09198509265161814,2.581571086565983
JBL,HPE,1.8143173922707578,0.7680355874956433,2.582352979766401
JBL,TRMB,1.8143173922707578,0.768664961166291,2.582982353437049
MSI,SNPS,2.5578823667382116,0.025978260371499307,2.583860627109711
SNPS,KLAC,2.092444045885829,0.49225719611999663,2.5847012420058255
CDNS,NVDA,1.9784859134689878,0.6065794922706347,2.5850654057396225
AMAT,JNPR,2.489585993914365,0.09773230061820959,2.5873182945325746
KLAC,IBM,3.139092882517129,0.5514181231395603,2.5876747593775686
HPE,MCHP,2.706802757293325,0.11837502316102455,2.5884277341323005
AKAM,ROP,6.020539805294995,3.4319822095459362,2.588557595749059
FICO,ON,1.9505316636986891,0.6383423537986745,2.5888740174973637
GEN,FTNT,5.8771104142912725,3.288130149538576,2.5889802647526965
APH,HPQ,1.995950905165686,0.5934114994638282,2.5893624046295143
KEYS,NOW,2.576695208754098,0.014708450219210523,2.5914036589733085
SNPS,JNPR,2.092444045885829,0.4996787369655955,2.5921227828514244
ENPH,AMAT,7.447449492364927,4.855300848126586,2.592148644238342
ADI,MCHP,2.343397302791083,0.25152641343050197,2.594923716221585
TRMB,TDY,3.7158311433298037,1.1208147076251382,2.5950164357046654
SNPS,ORCL,2.092444045885829,0.5040666879990852,2.596510733884914
NOW,JNPR,2.797180042416524,0.20037862588920063,2.5968014165273234
AAPL,LRCX,1.4409123203580902,1.1565620975271198,2.59747441788521
INTC,TDY,10.603815942928815,8.005802794513112,2.598013148415702
TER,IT,2.888012907444673,0.2880674909359908,2.599945416508682
JNPR,LRCX,2.8448980236794497,0.24490472351037385,2.599993300169076
STX,ROP,3.8927785927274203,1.2916771452778542,2.601101447449566
MPWR,KLAC,3.380903050735077,0.7797146610081711,2.601188389726906
INTC,AAPL,10.603815942928815,8.000853465902424,2.602962477026392
CDW,TXN,1.9741935302225542,0.6288542065882654,2.6030477368108196
ENPH,JBL,7.447449492364927,4.844283889366439,2.6031656029984878
CDNS,NXPI,1.9784859134689878,0.6252149268875058,2.6037008403564936
QCOM,FFIV,2.879957102643751,0.27560144820392773,2.604355654439823
NXPI,AMAT,2.714324428404252,0.1098855744560554,2.6044388539481966
CSCO,JBL,2.759847509248003,0.15527849157870177,2.6045690176693013
GLW,AVGO,3.0980904176886708,0.49302574033859514,2.6050646773500756
ON,NXPI,2.5683448768622257,0.04052958857333744,2.608874465435563
QCOM,KEYS,2.879957102643751,0.2699492352030104,2.6100078674407405
ACN,ANET,1.9468629142206837,0.6644522004695885,2.611315114690272
QCOM,ORCL,2.879957102643751,0.2651825732971953,2.6147745293465556
